person_id,acct_id,target_id,target_type,platform,granted_at,granted_by,is_direct
ID-0188,acct-git-ID-0188-4cbc8f,grp-git-000,group,github,2025-08-17T12:44:11.753005,system,True
ID-0188,acct-git-ID-0188-4cbc8f,grp-git-004,group,github,2025-07-28T12:44:11.753005,system,True
ID-0189,acct-git-ID-0189-dbe748,grp-git-001,group,github,2025-10-23T12:44:11.753005,system,True
ID-0190,acct-okt-ID-0190-bfd698,grp-okt-000,group,okta,2026-05-20T12:44:11.753005,system,True
ID-0190,acct-okt-ID-0190-bfd698,grp-okt-006,group,okta,2026-02-07T12:44:11.753005,system,True
ID-0190,acct-sal-ID-0190-a2170a,grp-sal-003,group,salesforce,2026-03-20T12:44:11.753005,system,True
ID-0191,acct-git-ID-0191-a70f45,grp-git-004,group,github,2026-02-11T12:44:11.753005,system,True
ID-0191,acct-git-ID-0191-a70f45,grp-git-000,group,github,2025-11-03T12:44:11.753005,system,True
ID-0191,acct-git-ID-0191-a70f45,grp-git-006,group,github,2026-06-10T12:44:11.753005,system,True
ID-0191,acct-aws-ID-0191-2fe219,grp-aws-006,group,aws_iam,2026-01-02T12:44:11.753005,system,True
ID-0191,acct-okt-ID-0191-455acf,grp-okt-007,group,okta,2026-05-15T12:44:11.753005,system,True
ID-0191,acct-okt-ID-0191-455acf,grp-okt-009,group,okta,2025-09-16T12:44:11.753005,system,True
ID-0191,acct-okt-ID-0191-455acf,grp-okt-006,group,okta,2026-02-24T12:44:11.753005,system,True
ID-0192,acct-sal-ID-0192-674e6b,grp-sal-005,group,salesforce,2025-07-23T12:44:11.753005,system,True
ID-0192,acct-sal-ID-0192-674e6b,grp-sal-002,group,salesforce,2026-05-04T12:44:11.753005,system,True
ID-0193,acct-okt-ID-0193-e97246,grp-okt-006,group,okta,2025-06-28T12:44:11.753005,system,True
ID-0193,acct-aws-ID-0193-f37121,grp-aws-001,group,aws_iam,2026-03-13T12:44:11.753005,system,True
ID-0193,acct-aws-ID-0193-f37121,grp-aws-007,group,aws_iam,2026-06-07T12:44:11.753005,system,True
ID-0194,acct-sal-ID-0194-9940fa,grp-sal-004,group,salesforce,2026-05-22T12:44:11.753005,system,True
ID-0194,acct-sal-ID-0194-9940fa,grp-sal-003,group,salesforce,2025-12-29T12:44:11.753005,system,True
ID-0195,acct-sal-ID-0195-47c101,grp-sal-004,group,salesforce,2025-10-12T12:44:11.753005,system,True
ID-0195,acct-sal-ID-0195-47c101,grp-sal-001,group,salesforce,2025-07-20T12:44:11.753005,system,True
ID-0195,acct-sal-ID-0195-47c101,grp-sal-000,group,salesforce,2026-06-10T12:44:11.753005,system,True
ID-0195,acct-git-ID-0195-d53e9f,grp-git-002,group,github,2026-01-13T12:44:11.753005,system,True
ID-0195,acct-git-ID-0195-d53e9f,grp-git-000,group,github,2026-05-01T12:44:11.753005,system,True
ID-0195,acct-git-ID-0195-d53e9f,grp-git-001,group,github,2025-10-29T12:44:11.753005,system,True
ID-0195,acct-okt-ID-0195-99c8d4,grp-okt-001,group,okta,2025-08-08T12:44:11.753005,system,True
ID-0196,acct-git-ID-0196-f88296,grp-git-002,group,github,2025-12-30T12:44:11.753005,system,True
ID-0196,acct-git-ID-0196-f88296,grp-git-007,group,github,2026-05-18T12:44:11.753005,system,True
ID-0196,acct-git-ID-0196-f88296,grp-git-001,group,github,2026-04-19T12:44:11.753005,system,True
ID-0196,acct-okt-ID-0196-76d538,grp-okt-005,group,okta,2026-02-15T12:44:11.753005,system,True
ID-0197,acct-sal-ID-0197-3232be,grp-sal-000,group,salesforce,2026-05-05T12:44:11.753005,system,True
ID-0197,acct-git-ID-0197-dbff67,grp-git-007,group,github,2025-07-27T12:44:11.753005,system,True
ID-0197,acct-git-ID-0197-dbff67,grp-git-005,group,github,2026-02-01T12:44:11.753005,system,True
ID-0197,acct-act-ID-0197-ea6c70,grp-act-002,group,active_directory,2025-08-18T12:44:11.753005,system,True
ID-0198,acct-okt-ID-0198-68b332,grp-okt-003,group,okta,2026-05-02T12:44:11.753005,system,True
ID-0198,acct-git-ID-0198-4cb40b,grp-git-007,group,github,2026-01-29T12:44:11.753005,system,True
ID-0199,acct-git-ID-0199-a70e77,grp-git-005,group,github,2026-02-11T12:44:11.753005,system,True
ID-0199,acct-sal-ID-0199-6059a9,grp-sal-000,group,salesforce,2026-03-21T12:44:11.753005,system,True
ID-0199,acct-act-ID-0199-3a9af0,grp-act-001,group,active_directory,2026-01-04T12:44:11.753005,system,True
ID-0199,acct-act-ID-0199-3a9af0,grp-act-009,group,active_directory,2025-11-17T12:44:11.753005,system,True
ID-0199,acct-act-ID-0199-3a9af0,grp-act-003,group,active_directory,2026-03-10T12:44:11.753005,system,True
ID-0200,acct-okt-ID-0200-e7f40a,grp-okt-006,group,okta,2026-02-27T12:44:11.753005,system,True
ID-0201,acct-aws-ID-0201-ba5d22,grp-aws-006,group,aws_iam,2026-03-12T12:44:11.753005,system,True
ID-0201,acct-sal-ID-0201-69271f,grp-sal-002,group,salesforce,2025-09-01T12:44:11.753005,system,True
ID-0202,acct-git-ID-0202-bf8baa,grp-git-002,group,github,2026-03-24T12:44:11.753005,system,True
ID-0202,acct-git-ID-0202-bf8baa,grp-git-006,group,github,2025-08-28T12:44:11.753005,system,True
ID-0202,acct-sal-ID-0202-b11109,grp-sal-006,group,salesforce,2026-03-01T12:44:11.753005,system,True
ID-0202,acct-sal-ID-0202-b11109,grp-sal-004,group,salesforce,2025-08-21T12:44:11.753005,system,True
ID-0203,acct-git-ID-0203-0143fc,grp-git-002,group,github,2025-11-18T12:44:11.753005,system,True
ID-0203,acct-aws-ID-0203-881b5a,grp-aws-008,group,aws_iam,2025-06-28T12:44:11.753005,system,True
ID-0203,acct-aws-ID-0203-881b5a,grp-aws-000,group,aws_iam,2026-04-30T12:44:11.753005,system,True
ID-0203,acct-aws-ID-0203-881b5a,grp-aws-006,group,aws_iam,2025-10-31T12:44:11.753005,system,True
ID-0203,acct-act-ID-0203-6aed1f,grp-act-000,group,active_directory,2026-02-17T12:44:11.753005,system,True
ID-0203,acct-act-ID-0203-6aed1f,grp-act-006,group,active_directory,2025-07-23T12:44:11.753005,system,True
ID-0203,acct-act-ID-0203-6aed1f,grp-act-003,group,active_directory,2026-05-04T12:44:11.753005,system,True
ID-0204,acct-git-ID-0204-e95620,grp-git-002,group,github,2025-06-24T12:44:11.753005,system,True
ID-0204,acct-git-ID-0204-e95620,grp-git-006,group,github,2025-07-30T12:44:11.753005,system,True
ID-0204,acct-act-ID-0204-eef471,grp-act-005,group,active_directory,2026-02-01T12:44:11.753005,system,True
ID-0204,acct-act-ID-0204-eef471,grp-act-008,group,active_directory,2025-06-27T12:44:11.753005,system,True
ID-0204,acct-aws-ID-0204-c7c53f,grp-aws-001,group,aws_iam,2025-07-09T12:44:11.753005,system,True
ID-0204,acct-aws-ID-0204-c7c53f,grp-aws-005,group,aws_iam,2025-12-15T12:44:11.753005,system,True
ID-0204,acct-aws-ID-0204-c7c53f,grp-aws-000,group,aws_iam,2026-05-24T12:44:11.753005,system,True
ID-0205,acct-act-ID-0205-331a42,grp-act-001,group,active_directory,2026-02-17T12:44:11.753005,system,True
ID-0205,acct-act-ID-0205-331a42,grp-act-008,group,active_directory,2025-09-16T12:44:11.753005,system,True
ID-0205,acct-act-ID-0205-331a42,grp-act-003,group,active_directory,2026-04-22T12:44:11.753005,system,True
ID-0205,acct-okt-ID-0205-375f83,grp-okt-003,group,okta,2025-10-05T12:44:11.753005,system,True
ID-0205,acct-okt-ID-0205-375f83,grp-okt-009,group,okta,2025-07-06T12:44:11.753005,system,True
ID-0205,acct-okt-ID-0205-375f83,grp-okt-005,group,okta,2025-11-15T12:44:11.753005,system,True
ID-0205,acct-aws-ID-0205-574af6,grp-aws-005,group,aws_iam,2026-04-18T12:44:11.753005,system,True
ID-0205,acct-aws-ID-0205-574af6,grp-aws-007,group,aws_iam,2025-10-22T12:44:11.753005,system,True
ID-0206,acct-okt-ID-0206-4fc991,grp-okt-006,group,okta,2026-05-11T12:44:11.753005,system,True
ID-0206,acct-act-ID-0206-ef436b,grp-act-002,group,active_directory,2026-03-07T12:44:11.753005,system,True
ID-0206,acct-git-ID-0206-2e70df,grp-git-002,group,github,2025-07-24T12:44:11.753005,system,True
ID-0206,acct-git-ID-0206-2e70df,grp-git-003,group,github,2026-06-09T12:44:11.753005,system,True
ID-0207,acct-sal-ID-0207-dd465a,grp-sal-004,group,salesforce,2026-01-03T12:44:11.753005,system,True
ID-0207,acct-sal-ID-0207-dd465a,grp-sal-002,group,salesforce,2025-10-14T12:44:11.753005,system,True
ID-0208,acct-sal-ID-0208-2ffba7,grp-sal-001,group,salesforce,2026-05-26T12:44:11.753005,system,True
ID-0208,acct-sal-ID-0208-2ffba7,grp-sal-003,group,salesforce,2026-04-05T12:44:11.753005,system,True
ID-0208,acct-aws-ID-0208-85513a,grp-aws-009,group,aws_iam,2026-01-24T12:44:11.753005,system,True
ID-0209,acct-act-ID-0209-8a5089,grp-act-002,group,active_directory,2025-09-05T12:44:11.753005,system,True
ID-0209,acct-act-ID-0209-8a5089,grp-act-007,group,active_directory,2025-06-22T12:44:11.753005,system,True
ID-0209,acct-act-ID-0209-8a5089,grp-act-004,group,active_directory,2026-06-02T12:44:11.753005,system,True
ID-0210,acct-git-ID-0210-bd1b0f,grp-git-006,group,github,2025-10-28T12:44:11.753005,system,True
ID-0210,acct-aws-ID-0210-ce94eb,grp-aws-008,group,aws_iam,2025-10-20T12:44:11.753005,system,True
ID-0210,acct-aws-ID-0210-ce94eb,grp-aws-009,group,aws_iam,2026-01-22T12:44:11.753005,system,True
ID-0210,acct-aws-ID-0210-ce94eb,grp-aws-005,group,aws_iam,2025-08-30T12:44:11.753005,system,True
ID-0211,acct-act-ID-0211-b5d85e,grp-act-001,group,active_directory,2026-02-27T12:44:11.753005,system,True
ID-0211,acct-act-ID-0211-b5d85e,grp-act-004,group,active_directory,2025-11-03T12:44:11.753005,system,True
ID-0211,acct-act-ID-0211-b5d85e,grp-act-000,group,active_directory,2025-12-19T12:44:11.753005,system,True
ID-0211,acct-git-ID-0211-f790cc,grp-git-003,group,github,2026-01-28T12:44:11.753005,system,True
ID-0211,acct-git-ID-0211-f790cc,grp-git-004,group,github,2026-03-11T12:44:11.753005,system,True
ID-0211,acct-git-ID-0211-f790cc,grp-git-006,group,github,2026-06-08T12:44:11.753005,system,True
ID-0211,acct-sal-ID-0211-44af7d,grp-sal-005,group,salesforce,2026-01-08T12:44:11.753005,system,True
ID-0211,acct-sal-ID-0211-44af7d,grp-sal-000,group,salesforce,2025-08-15T12:44:11.753005,system,True
ID-0211,acct-sal-ID-0211-44af7d,grp-sal-004,group,salesforce,2025-08-14T12:44:11.753005,system,True
ID-0212,acct-git-ID-0212-6e57c2,grp-git-004,group,github,2025-11-03T12:44:11.753005,system,True
ID-0213,acct-git-ID-0213-56434f,grp-git-006,group,github,2026-04-07T12:44:11.753005,system,True
ID-0213,acct-git-ID-0213-56434f,grp-git-001,group,github,2026-03-05T12:44:11.753005,system,True
ID-0213,acct-sal-ID-0213-f0feb4,grp-sal-004,group,salesforce,2025-11-22T12:44:11.753005,system,True
ID-0214,acct-git-ID-0214-1293ea,grp-git-007,group,github,2025-09-06T12:44:11.753005,system,True
ID-0214,acct-git-ID-0214-1293ea,grp-git-000,group,github,2025-10-25T12:44:11.753005,system,True
ID-0214,acct-git-ID-0214-1293ea,grp-git-002,group,github,2026-02-25T12:44:11.753005,system,True
ID-0214,acct-aws-ID-0214-1207d2,grp-aws-004,group,aws_iam,2026-01-23T12:44:11.753005,system,True
ID-0214,acct-aws-ID-0214-1207d2,grp-aws-007,group,aws_iam,2025-11-18T12:44:11.753005,system,True
ID-0214,acct-act-ID-0214-87c99a,grp-act-003,group,active_directory,2026-05-16T12:44:11.753005,system,True
ID-0214,acct-act-ID-0214-87c99a,grp-act-000,group,active_directory,2025-08-17T12:44:11.753005,system,True
ID-0214,acct-act-ID-0214-87c99a,grp-act-001,group,active_directory,2025-12-16T12:44:11.753005,system,True
ID-0215,acct-git-ID-0215-181b9b,grp-git-002,group,github,2025-10-26T12:44:11.753005,system,True
ID-0215,acct-git-ID-0215-181b9b,grp-git-004,group,github,2025-06-30T12:44:11.753005,system,True
ID-0215,acct-act-ID-0215-e002ad,grp-act-004,group,active_directory,2025-12-19T12:44:11.753005,system,True
ID-0215,acct-aws-ID-0215-f86d17,grp-aws-001,group,aws_iam,2026-05-02T12:44:11.753005,system,True
ID-0215,acct-aws-ID-0215-f86d17,grp-aws-008,group,aws_iam,2025-08-17T12:44:11.753005,system,True
ID-0215,acct-aws-ID-0215-f86d17,grp-aws-003,group,aws_iam,2026-03-26T12:44:11.753005,system,True
ID-0216,acct-okt-ID-0216-7c2e00,grp-okt-001,group,okta,2026-04-07T12:44:11.753005,system,True
ID-0216,acct-okt-ID-0216-7c2e00,grp-okt-008,group,okta,2026-06-13T12:44:11.753005,system,True
ID-0216,acct-sal-ID-0216-b5e7c2,grp-sal-006,group,salesforce,2026-03-28T12:44:11.753005,system,True
ID-0216,acct-sal-ID-0216-b5e7c2,grp-sal-003,group,salesforce,2026-04-28T12:44:11.753005,system,True
ID-0216,acct-git-ID-0216-cabaaf,grp-git-001,group,github,2026-05-11T12:44:11.753005,system,True
ID-0217,acct-okt-ID-0217-cb711b,grp-okt-008,group,okta,2026-04-20T12:44:11.753005,system,True
ID-0217,acct-okt-ID-0217-cb711b,grp-okt-005,group,okta,2026-02-26T12:44:11.753005,system,True
ID-0217,acct-okt-ID-0217-cb711b,grp-okt-002,group,okta,2026-04-15T12:44:11.753005,system,True
ID-0217,acct-sal-ID-0217-fada4c,grp-sal-001,group,salesforce,2025-11-14T12:44:11.753005,system,True
ID-0217,acct-sal-ID-0217-fada4c,grp-sal-006,group,salesforce,2025-07-01T12:44:11.753005,system,True
ID-0218,acct-git-ID-0218-585d30,grp-git-000,group,github,2026-01-16T12:44:11.753005,system,True
ID-0218,acct-git-ID-0218-585d30,grp-git-003,group,github,2025-07-13T12:44:11.753005,system,True
ID-0218,acct-git-ID-0218-585d30,grp-git-007,group,github,2026-06-14T12:44:11.753005,system,True
ID-0218,acct-act-ID-0218-2ebd5c,grp-act-009,group,active_directory,2025-12-22T12:44:11.753005,system,True
ID-0219,acct-okt-ID-0219-39e106,grp-okt-009,group,okta,2026-06-12T12:44:11.753005,system,True
ID-0219,acct-okt-ID-0219-39e106,grp-okt-003,group,okta,2025-09-22T12:44:11.753005,system,True
ID-0219,acct-okt-ID-0219-39e106,grp-okt-001,group,okta,2026-02-28T12:44:11.753005,system,True
ID-0219,acct-sal-ID-0219-f83d86,grp-sal-000,group,salesforce,2025-06-22T12:44:11.753005,system,True
ID-0219,acct-sal-ID-0219-f83d86,grp-sal-005,group,salesforce,2025-10-19T12:44:11.753005,system,True
ID-0219,acct-sal-ID-0219-f83d86,grp-sal-006,group,salesforce,2025-12-14T12:44:11.753005,system,True
ID-0219,acct-aws-ID-0219-082f76,grp-aws-001,group,aws_iam,2025-11-14T12:44:11.753005,system,True
ID-0219,acct-aws-ID-0219-082f76,grp-aws-002,group,aws_iam,2026-03-02T12:44:11.753005,system,True
ID-0220,acct-act-ID-0220-386c82,grp-act-007,group,active_directory,2025-09-07T12:44:11.753005,system,True
ID-0220,acct-git-ID-0220-3e5205,grp-git-006,group,github,2026-01-11T12:44:11.753005,system,True
ID-0221,acct-okt-ID-0221-d3549f,grp-okt-005,group,okta,2025-10-11T12:44:11.753005,system,True
ID-0221,acct-okt-ID-0221-d3549f,grp-okt-002,group,okta,2025-07-10T12:44:11.753005,system,True
ID-0221,acct-git-ID-0221-dd5af1,grp-git-001,group,github,2025-08-21T12:44:11.753005,system,True
ID-0221,acct-git-ID-0221-dd5af1,grp-git-000,group,github,2026-04-28T12:44:11.753005,system,True
ID-0221,acct-git-ID-0221-dd5af1,grp-git-007,group,github,2026-03-25T12:44:11.753005,system,True
ID-0222,acct-sal-ID-0222-c425ed,grp-sal-006,group,salesforce,2026-01-28T12:44:11.753005,system,True
ID-0223,acct-git-ID-0223-3ceb2b,grp-git-004,group,github,2026-02-11T12:44:11.753005,system,True
ID-0223,acct-git-ID-0223-3ceb2b,grp-git-001,group,github,2025-10-12T12:44:11.753005,system,True
ID-0223,acct-okt-ID-0223-2765ff,grp-okt-000,group,okta,2026-05-16T12:44:11.753005,system,True
ID-0223,acct-aws-ID-0223-42d2a6,grp-aws-006,group,aws_iam,2026-04-02T12:44:11.753005,system,True
ID-0224,acct-sal-ID-0224-d9621d,grp-sal-002,group,salesforce,2025-10-04T12:44:11.753005,system,True
ID-0225,acct-sal-ID-0225-825034,grp-sal-003,group,salesforce,2026-06-01T12:44:11.753005,system,True
ID-0225,acct-sal-ID-0225-825034,grp-sal-002,group,salesforce,2026-06-03T12:44:11.753005,system,True
ID-0225,acct-act-ID-0225-fa9b2c,grp-act-002,group,active_directory,2025-12-02T12:44:11.753005,system,True
ID-0225,acct-act-ID-0225-fa9b2c,grp-act-007,group,active_directory,2025-10-13T12:44:11.753005,system,True
ID-0225,acct-git-ID-0225-9480f7,grp-git-007,group,github,2025-12-01T12:44:11.753005,system,True
ID-0225,acct-git-ID-0225-9480f7,grp-git-003,group,github,2026-02-05T12:44:11.753005,system,True
ID-0225,acct-git-ID-0225-9480f7,grp-git-004,group,github,2025-10-09T12:44:11.753005,system,True
ID-0226,acct-okt-ID-0226-12f7a4,grp-okt-000,group,okta,2025-08-25T12:44:11.753005,system,True
ID-0226,acct-okt-ID-0226-12f7a4,grp-okt-002,group,okta,2026-06-06T12:44:11.753005,system,True
ID-0226,acct-okt-ID-0226-12f7a4,grp-okt-005,group,okta,2025-08-03T12:44:11.753005,system,True
ID-0226,acct-sal-ID-0226-64eb8a,grp-sal-002,group,salesforce,2025-07-16T12:44:11.753005,system,True
ID-0226,acct-sal-ID-0226-64eb8a,grp-sal-006,group,salesforce,2026-02-14T12:44:11.753005,system,True
ID-0227,acct-act-ID-0227-b2fa17,grp-act-000,group,active_directory,2025-10-27T12:44:11.753005,system,True
ID-0227,acct-sal-ID-0227-70ddfc,grp-sal-000,group,salesforce,2026-01-08T12:44:11.753005,system,True
ID-0227,acct-sal-ID-0227-70ddfc,grp-sal-005,group,salesforce,2025-12-08T12:44:11.753005,system,True
ID-0227,acct-aws-ID-0227-35cae3,grp-aws-001,group,aws_iam,2025-10-08T12:44:11.753005,system,True
ID-0227,acct-aws-ID-0227-35cae3,grp-aws-007,group,aws_iam,2025-10-05T12:44:11.753005,system,True
ID-0227,acct-aws-ID-0227-35cae3,grp-aws-009,group,aws_iam,2025-07-13T12:44:11.753005,system,True
ID-0228,acct-aws-ID-0228-1b65d2,grp-aws-003,group,aws_iam,2025-08-30T12:44:11.753005,system,True
ID-0228,acct-aws-ID-0228-1b65d2,grp-aws-004,group,aws_iam,2025-11-26T12:44:11.753005,system,True
ID-0228,acct-aws-ID-0228-1b65d2,grp-aws-008,group,aws_iam,2026-02-24T12:44:11.753005,system,True
ID-0228,acct-git-ID-0228-a68635,grp-git-005,group,github,2025-10-19T12:44:11.753005,system,True
ID-0228,acct-git-ID-0228-a68635,grp-git-002,group,github,2025-11-13T12:44:11.753005,system,True
ID-0228,acct-git-ID-0228-a68635,grp-git-000,group,github,2026-03-04T12:44:11.753005,system,True
ID-0229,acct-git-ID-0229-0d3765,grp-git-007,group,github,2026-06-10T12:44:11.753005,system,True
ID-0229,acct-git-ID-0229-0d3765,grp-git-005,group,github,2025-08-02T12:44:11.753005,system,True
ID-0229,acct-okt-ID-0229-944e80,grp-okt-007,group,okta,2025-09-20T12:44:11.753005,system,True
ID-0229,acct-okt-ID-0229-944e80,grp-okt-003,group,okta,2025-08-09T12:44:11.753005,system,True
ID-0229,acct-okt-ID-0229-944e80,grp-okt-009,group,okta,2025-11-09T12:44:11.753005,system,True
ID-0230,acct-aws-ID-0230-e3a501,grp-aws-006,group,aws_iam,2025-11-20T12:44:11.753005,system,True
ID-0230,acct-aws-ID-0230-e3a501,grp-aws-005,group,aws_iam,2026-02-03T12:44:11.753005,system,True
ID-0230,acct-sal-ID-0230-604be3,grp-sal-005,group,salesforce,2026-04-22T12:44:11.753005,system,True
ID-0230,acct-sal-ID-0230-604be3,grp-sal-004,group,salesforce,2026-04-04T12:44:11.753005,system,True
ID-0231,acct-git-ID-0231-aa8400,grp-git-000,group,github,2026-02-07T12:44:11.753005,system,True
ID-0231,acct-git-ID-0231-aa8400,grp-git-001,group,github,2026-01-28T12:44:11.753005,system,True
ID-0231,acct-git-ID-0231-aa8400,grp-git-006,group,github,2025-07-17T12:44:11.753005,system,True
ID-0231,acct-sal-ID-0231-647077,grp-sal-003,group,salesforce,2026-01-18T12:44:11.753005,system,True
ID-0231,acct-sal-ID-0231-647077,grp-sal-000,group,salesforce,2026-05-18T12:44:11.753005,system,True
ID-0231,acct-sal-ID-0231-647077,grp-sal-005,group,salesforce,2025-11-23T12:44:11.753005,system,True
ID-0232,acct-aws-ID-0232-f70962,grp-aws-009,group,aws_iam,2026-02-18T12:44:11.753005,system,True
ID-0232,acct-aws-ID-0232-f70962,grp-aws-008,group,aws_iam,2025-08-16T12:44:11.753005,system,True
ID-0232,acct-aws-ID-0232-f70962,grp-aws-004,group,aws_iam,2026-04-18T12:44:11.753005,system,True
ID-0232,acct-sal-ID-0232-195f9c,grp-sal-005,group,salesforce,2026-03-22T12:44:11.753005,system,True
ID-0232,acct-sal-ID-0232-195f9c,grp-sal-001,group,salesforce,2026-03-02T12:44:11.753005,system,True
ID-0232,acct-sal-ID-0232-195f9c,grp-sal-003,group,salesforce,2026-01-30T12:44:11.753005,system,True
ID-0232,acct-act-ID-0232-6a925b,grp-act-000,group,active_directory,2025-11-15T12:44:11.753005,system,True
ID-0232,acct-act-ID-0232-6a925b,grp-act-007,group,active_directory,2025-10-19T12:44:11.753005,system,True
ID-0232,acct-act-ID-0232-6a925b,grp-act-005,group,active_directory,2025-07-05T12:44:11.753005,system,True
ID-0233,acct-okt-ID-0233-76a59b,grp-okt-000,group,okta,2026-01-12T12:44:11.753005,system,True
ID-0233,acct-okt-ID-0233-76a59b,grp-okt-009,group,okta,2025-07-27T12:44:11.753005,system,True
ID-0233,acct-okt-ID-0233-76a59b,grp-okt-003,group,okta,2025-06-26T12:44:11.753005,system,True
ID-0233,acct-sal-ID-0233-5cbb3f,grp-sal-006,group,salesforce,2025-11-30T12:44:11.753005,system,True
ID-0233,acct-sal-ID-0233-5cbb3f,grp-sal-001,group,salesforce,2026-02-09T12:44:11.753005,system,True
ID-0233,acct-sal-ID-0233-5cbb3f,grp-sal-003,group,salesforce,2026-01-16T12:44:11.753005,system,True
ID-0234,acct-git-ID-0234-e05e17,grp-git-000,group,github,2025-10-11T12:44:11.753005,system,True
ID-0234,acct-git-ID-0234-e05e17,grp-git-002,group,github,2025-10-21T12:44:11.753005,system,True
ID-0235,acct-aws-ID-0235-d7ed98,grp-aws-001,group,aws_iam,2025-09-12T12:44:11.753005,system,True
ID-0235,acct-aws-ID-0235-d7ed98,grp-aws-005,group,aws_iam,2026-01-03T12:44:11.753005,system,True
ID-0235,acct-aws-ID-0235-d7ed98,grp-aws-006,group,aws_iam,2025-10-30T12:44:11.753005,system,True
ID-0236,acct-aws-ID-0236-ddecdc,grp-aws-003,group,aws_iam,2026-04-24T12:44:11.753005,system,True
ID-0236,acct-aws-ID-0236-ddecdc,grp-aws-004,group,aws_iam,2026-03-31T12:44:11.753005,system,True
ID-0236,acct-git-ID-0236-81fbf0,grp-git-006,group,github,2026-04-12T12:44:11.753005,system,True
ID-0236,acct-git-ID-0236-81fbf0,grp-git-007,group,github,2026-02-06T12:44:11.753005,system,True
ID-0236,acct-git-ID-0236-81fbf0,grp-git-002,group,github,2026-03-23T12:44:11.753005,system,True
ID-0236,acct-okt-ID-0236-ccce2f,grp-okt-003,group,okta,2025-11-30T12:44:11.753005,system,True
ID-0236,acct-okt-ID-0236-ccce2f,grp-okt-001,group,okta,2025-12-08T12:44:11.753005,system,True
ID-0237,acct-sal-ID-0237-d3315e,grp-sal-005,group,salesforce,2025-11-12T12:44:11.753005,system,True
ID-0237,acct-sal-ID-0237-d3315e,grp-sal-001,group,salesforce,2025-08-16T12:44:11.753005,system,True
ID-0237,acct-aws-ID-0237-84e823,grp-aws-002,group,aws_iam,2025-11-09T12:44:11.753005,system,True
ID-0237,acct-aws-ID-0237-84e823,grp-aws-001,group,aws_iam,2025-10-30T12:44:11.753005,system,True
ID-0237,acct-act-ID-0237-f346fa,grp-act-003,group,active_directory,2026-02-03T12:44:11.753005,system,True
ID-0238,acct-aws-ID-0238-41d0da,grp-aws-002,group,aws_iam,2026-02-05T12:44:11.753005,system,True
ID-0238,acct-aws-ID-0238-41d0da,grp-aws-006,group,aws_iam,2026-02-19T12:44:11.753005,system,True
ID-0238,acct-sal-ID-0238-e2a7b8,grp-sal-004,group,salesforce,2026-06-14T12:44:11.753005,system,True
ID-0238,acct-sal-ID-0238-e2a7b8,grp-sal-005,group,salesforce,2025-10-22T12:44:11.753005,system,True
ID-0239,acct-aws-ID-0239-bf379c,grp-aws-001,group,aws_iam,2025-12-31T12:44:11.753005,system,True
ID-0239,acct-git-ID-0239-1ac34a,grp-git-000,group,github,2026-01-16T12:44:11.753005,system,True
ID-0239,acct-git-ID-0239-1ac34a,grp-git-007,group,github,2025-11-29T12:44:11.753005,system,True
ID-0239,acct-git-ID-0239-1ac34a,grp-git-002,group,github,2025-07-11T12:44:11.753005,system,True
ID-0239,acct-okt-ID-0239-f46018,grp-okt-009,group,okta,2025-10-05T12:44:11.753005,system,True
ID-0240,acct-okt-ID-0240-778daf,grp-okt-004,group,okta,2026-04-15T12:44:11.753005,system,True
ID-0241,acct-okt-ID-0241-4e9782,grp-okt-005,group,okta,2025-10-11T12:44:11.753005,system,True
ID-0241,acct-okt-ID-0241-4e9782,grp-okt-006,group,okta,2026-04-03T12:44:11.753005,system,True
ID-0241,acct-okt-ID-0241-4e9782,grp-okt-002,group,okta,2025-09-08T12:44:11.753005,system,True
ID-0241,acct-sal-ID-0241-3e4dcc,grp-sal-001,group,salesforce,2026-03-18T12:44:11.753005,system,True
ID-0242,acct-git-ID-0242-d0d4d2,grp-git-007,group,github,2026-04-05T12:44:11.753005,system,True
ID-0242,acct-git-ID-0242-d0d4d2,grp-git-003,group,github,2026-04-17T12:44:11.753005,system,True
ID-0242,acct-sal-ID-0242-2b4565,grp-sal-001,group,salesforce,2025-09-04T12:44:11.753005,system,True
ID-0242,acct-sal-ID-0242-2b4565,grp-sal-006,group,salesforce,2025-07-15T12:44:11.753005,system,True
ID-0242,acct-act-ID-0242-d3df89,grp-act-008,group,active_directory,2026-05-11T12:44:11.753005,system,True
ID-0243,acct-act-ID-0243-345851,grp-act-006,group,active_directory,2026-04-26T12:44:11.753005,system,True
ID-0243,acct-okt-ID-0243-1f2463,grp-okt-007,group,okta,2025-08-02T12:44:11.753005,system,True
ID-0244,acct-act-ID-0244-70f959,grp-act-009,group,active_directory,2026-01-26T12:44:11.753005,system,True
ID-0244,acct-act-ID-0244-70f959,grp-act-002,group,active_directory,2026-01-05T12:44:11.753005,system,True
ID-0244,acct-act-ID-0244-70f959,grp-act-003,group,active_directory,2026-05-22T12:44:11.753005,system,True
ID-0244,acct-git-ID-0244-e30ab7,grp-git-006,group,github,2025-11-27T12:44:11.753005,system,True
ID-0245,acct-git-ID-0245-752bb0,grp-git-004,group,github,2026-01-12T12:44:11.753005,system,True
ID-0245,acct-okt-ID-0245-753555,grp-okt-001,group,okta,2025-11-03T12:44:11.753005,system,True
ID-0245,acct-okt-ID-0245-753555,grp-okt-005,group,okta,2025-12-03T12:44:11.753005,system,True
