event_id,timestamp,platform,event_type,acct_id,person_id,source_ip,user_agent,resource,success,is_anomalous,details
evt-4972dc0c,2026-06-13T09:33:12.026822,salesforce,resource_access,acct-sal-ID-0059-091531,ID-0059,125.61.88.59,,reports,True,False,
evt-7c106756,2026-05-23T01:14:12.026822,salesforce,resource_access,acct-sal-ID-0059-091531,ID-0059,77.1.48.10,,opportunities,False,False,
evt-bef8253c,2026-06-17T05:34:12.026822,aws_iam,login_success,acct-aws-ID-0059-febdbf,ID-0059,193.79.141.151,,s3://prod-data,True,False,
evt-d38a9f2d,2026-06-20T10:13:12.026822,okta,login_success,acct-okt-ID-0060-8407c2,ID-0060,7.32.55.214,,api-tokens,True,False,
evt-0d0d071c,2026-05-27T07:01:12.026822,github,resource_access,acct-git-ID-0060-91a201,ID-0060,132.59.58.199,,repos:public,True,False,
evt-1c08e086,2026-06-14T04:55:12.026822,github,login_success,acct-git-ID-0060-91a201,ID-0060,59.255.197.115,,repos:private,True,False,
evt-9f7e43fe,2026-06-06T04:16:12.026822,okta,resource_access,acct-okt-ID-0060-8407c2,ID-0060,183.162.234.226,,user-management,True,False,
evt-9b15a600,2026-05-23T04:13:12.026822,aws_iam,resource_access,acct-aws-ID-0060-5a51c4,ID-0060,69.132.130.169,,iam:*,True,False,
evt-732888f2,2026-06-07T14:59:12.026822,aws_iam,resource_access,acct-aws-ID-0060-5a51c4,ID-0060,211.182.41.127,,lambda:*,True,False,
evt-7fdf9f25,2026-06-15T16:27:12.026822,salesforce,login_success,acct-sal-ID-0061-dc700a,ID-0061,17.194.203.98,,setup,True,False,
evt-8d1d37ad,2026-06-14T04:18:12.026822,aws_iam,login_success,acct-aws-ID-0061-3bf660,ID-0061,43.61.200.80,,kms:*,True,False,
evt-aec85056,2026-05-30T06:43:12.026822,salesforce,login_success,acct-sal-ID-0061-dc700a,ID-0061,72.200.19.253,,setup,True,False,
evt-a086eaa0,2026-06-05T03:31:12.026822,salesforce,login_success,acct-sal-ID-0061-dc700a,ID-0061,138.124.59.223,,accounts,True,False,
evt-f67464e2,2026-05-24T05:38:12.026822,salesforce,resource_access,acct-sal-ID-0061-dc700a,ID-0061,27.24.53.90,,setup,True,False,
evt-ca9b0850,2026-05-29T00:33:12.026822,salesforce,resource_access,acct-sal-ID-0061-dc700a,ID-0061,12.37.224.37,,opportunities,True,False,
evt-b9a1b84d,2026-05-26T08:18:12.026822,salesforce,resource_access,acct-sal-ID-0061-dc700a,ID-0061,106.7.232.99,,opportunities,True,False,
evt-647cb889,2026-05-21T13:23:12.026822,aws_iam,login_success,acct-aws-ID-0062-a6d8bf,ID-0062,184.153.183.251,,s3://prod-data,True,False,
evt-a5a1a612,2026-05-27T06:54:12.026822,github,resource_access,acct-git-ID-0062-e49c3f,ID-0062,179.199.30.226,,actions,True,False,
evt-b13bfc36,2026-05-30T04:45:12.026822,salesforce,login_success,acct-sal-ID-0062-2b2b69,ID-0062,176.240.124.135,,contacts,True,False,
evt-7939e225,2026-05-29T04:26:12.026822,salesforce,login_success,acct-sal-ID-0062-2b2b69,ID-0062,59.122.13.194,,setup,True,False,
evt-7250dcac,2026-05-30T17:26:12.026822,github,login_success,acct-git-ID-0062-e49c3f,ID-0062,124.65.103.168,,actions,False,False,
evt-3d04fc4d,2026-06-11T05:26:12.026822,salesforce,login_success,acct-sal-ID-0062-2b2b69,ID-0062,120.157.214.228,,accounts,True,False,
evt-e2f4c9ef,2026-06-20T06:17:12.026822,github,resource_access,acct-git-ID-0062-e49c3f,ID-0062,27.134.34.140,,repos:private,False,False,
evt-c4705bbd,2026-06-08T08:54:12.026822,github,login_success,acct-git-ID-0063-da93e7,ID-0063,74.174.47.76,,settings,True,False,
evt-f2057061,2026-06-08T22:35:12.026822,active_directory,login_success,acct-act-ID-0063-58572e,ID-0063,48.83.210.101,,file-server,True,False,
evt-5ddfacac,2026-06-08T02:30:12.026822,active_directory,login_success,acct-act-ID-0063-58572e,ID-0063,179.176.208.25,,dns,True,False,
evt-7aa62381,2026-05-22T13:04:12.026822,salesforce,resource_access,acct-sal-ID-0063-57db8f,ID-0063,112.10.133.71,,reports,True,False,
evt-ff5c4302,2026-06-07T14:06:12.026822,active_directory,resource_access,acct-act-ID-0064-8671f1,ID-0064,64.201.83.239,,file-server,True,False,
evt-80ddea4c,2026-06-06T16:53:12.026822,aws_iam,login_success,acct-aws-ID-0064-e27d3a,ID-0064,119.140.89.7,,ec2:*,True,False,
evt-65122848,2026-06-09T19:36:12.026822,github,resource_access,acct-git-ID-0064-84cba5,ID-0064,41.154.252.186,,settings,True,False,
evt-0a792d61,2026-06-07T19:08:12.026822,okta,login_success,acct-okt-ID-0065-6d4ec3,ID-0065,104.144.217.101,,api-tokens,True,False,
evt-481a0bb4,2026-06-01T20:38:12.026822,active_directory,login_success,acct-act-ID-0065-88c387,ID-0065,7.90.222.75,,gpo,True,False,
evt-a8fb8c64,2026-05-29T23:45:12.026822,active_directory,login_success,acct-act-ID-0065-88c387,ID-0065,115.248.226.208,,exchange,True,False,
evt-b0bafeda,2026-05-31T14:18:12.026822,active_directory,resource_access,acct-act-ID-0065-88c387,ID-0065,52.121.209.57,,dns,False,False,
evt-ebbe07e2,2026-06-02T12:39:12.026822,okta,login_success,acct-okt-ID-0065-6d4ec3,ID-0065,124.79.193.160,,policies,True,False,
evt-e0c1b95d,2026-06-15T01:05:12.026822,okta,permission_changed,acct-okt-ID-0066-101310,ID-0066,135.164.67.205,,user-management,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-55cda13b,2026-06-15T03:19:12.026822,salesforce,permission_changed,acct-sal-ID-0066-b28fec,ID-0066,8.215.190.192,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-65f7fd83,2026-06-18T04:39:12.026822,salesforce,role_assigned,acct-sal-ID-0066-b28fec,ID-0066,104.188.31.158,,accounts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-e95a4234,2026-06-08T02:08:12.026822,aws_iam,group_added,acct-aws-ID-0066-91b8ab,ID-0066,200.70.148.166,,iam:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-45be5296,2026-05-21T13:31:12.026822,github,permission_changed,acct-git-ID-0067-129e25,ID-0067,217.8.168.104,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-ff89c17b,2026-06-14T16:30:12.026822,salesforce,permission_changed,acct-sal-ID-0067-d74b26,ID-0067,185.241.60.118,,opportunities,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-e4c4c6ca,2026-05-30T19:05:12.026822,github,permission_changed,acct-git-ID-0067-129e25,ID-0067,61.59.84.81,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-7cdef3ed,2026-05-29T07:38:12.026822,github,role_assigned,acct-git-ID-0068-19bea4,ID-0068,76.215.203.214,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-f6dbcafe,2026-06-03T19:41:12.026822,aws_iam,role_assigned,acct-aws-ID-0068-abff2a,ID-0068,51.115.64.2,,rds:prod,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-9d2781db,2026-06-10T10:51:12.026822,github,permission_changed,acct-git-ID-0068-19bea4,ID-0068,183.195.63.131,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-155393c6,2026-06-02T01:35:12.026822,github,permission_changed,acct-git-ID-0068-19bea4,ID-0068,31.201.156.83,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-e463aff6,2026-06-13T05:12:12.026822,github,permission_changed,acct-git-ID-0069-125c2e,ID-0069,198.89.3.154,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-491d5d9e,2026-05-23T00:38:12.026822,okta,permission_changed,acct-okt-ID-0069-07b513,ID-0069,183.216.20.80,,user-management,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-857cf9fc,2026-06-04T00:00:12.026822,okta,role_assigned,acct-okt-ID-0069-07b513,ID-0069,110.143.130.6,,api-tokens,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-e96d986a,2026-06-19T07:26:12.026822,github,group_added,acct-git-ID-0069-125c2e,ID-0069,86.43.206.79,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-70fe0377,2026-06-19T01:03:12.026822,okta,permission_changed,acct-okt-ID-0069-07b513,ID-0069,128.157.51.144,,policies,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-9c282a4b,2026-06-14T13:15:12.026822,okta,permission_changed,acct-okt-ID-0069-07b513,ID-0069,200.1.127.67,,user-management,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-bedc67cb,2026-06-05T05:12:12.026822,github,permission_changed,acct-git-ID-0069-125c2e,ID-0069,188.10.113.131,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-e6c77320,2026-05-29T14:40:12.026822,okta,role_assigned,acct-okt-ID-0069-07b513,ID-0069,168.157.114.8,,mfa-config,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-95028380,2026-05-31T20:59:12.026822,salesforce,role_assigned,acct-sal-ID-0070-397768,ID-0070,79.62.35.72,,opportunities,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-479a5f5d,2026-05-23T23:14:12.026822,aws_iam,group_added,acct-aws-ID-0070-6264e4,ID-0070,35.213.82.37,,lambda:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-8d63e8ed,2026-06-14T23:00:12.026822,salesforce,group_added,acct-sal-ID-0070-397768,ID-0070,194.145.202.90,,setup,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-df4021dd,2026-06-17T14:42:12.026822,github,role_assigned,acct-git-ID-0070-944bc5,ID-0070,178.250.19.2,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-8ca2770d,2026-05-30T03:45:12.026822,aws_iam,permission_changed,acct-aws-ID-0070-6264e4,ID-0070,78.208.114.80,,iam:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-d614e002,2026-06-15T23:47:12.026822,okta,role_assigned,acct-okt-ID-0070-187ee0,ID-0070,221.55.194.231,,api-tokens,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-bc47618e,2026-06-17T18:41:12.026822,github,permission_changed,acct-git-ID-0070-944bc5,ID-0070,151.214.232.149,,repos:private,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-8505776b,2026-06-01T14:56:12.026822,aws_iam,group_added,acct-aws-ID-0070-6264e4,ID-0070,18.183.133.71,,kms:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-ccd1e192,2026-06-15T21:00:12.026822,salesforce,group_added,acct-sal-ID-0071-220495,ID-0071,136.139.125.169,,contacts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-8e4add2a,2026-06-12T03:28:12.026822,aws_iam,group_added,acct-aws-ID-0071-6cee1a,ID-0071,153.61.13.53,,kms:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-abf29664,2026-06-13T14:17:12.026822,aws_iam,permission_changed,acct-aws-ID-0071-6cee1a,ID-0071,67.252.113.71,,s3://prod-data,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-f4d7fbb9,2026-06-11T19:42:12.026822,okta,role_assigned,acct-okt-ID-0071-2ae3fd,ID-0071,20.46.195.38,,user-management,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Super Admin"", ""approved"": false, ""change_window"": false}"
evt-3e9c399e,2026-06-05T23:33:12.026822,okta,permission_changed,acct-okt-ID-0072-d3fa82,ID-0072,116.45.4.213,,policies,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-539cb816,2026-05-27T02:52:12.026822,okta,group_added,acct-okt-ID-0072-d3fa82,ID-0072,168.201.49.23,,user-management,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-b6f4b461,2026-06-17T15:16:12.026822,okta,group_added,acct-okt-ID-0072-d3fa82,ID-0072,148.225.78.70,,api-tokens,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-f45b5efc,2026-06-15T00:54:12.026822,okta,permission_changed,acct-okt-ID-0072-d3fa82,ID-0072,49.103.185.157,,sso-apps,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-cff398f5,2026-06-18T07:06:12.026822,okta,permission_changed,acct-okt-ID-0072-d3fa82,ID-0072,115.62.79.152,,sso-apps,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-9a45f01d,2026-06-09T18:20:12.026822,active_directory,permission_changed,acct-act-ID-0072-ffdda1,ID-0072,70.249.105.48,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-6633a6b3,2026-06-08T05:40:12.026822,okta,permission_changed,acct-okt-ID-0072-d3fa82,ID-0072,106.161.71.169,,mfa-config,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-1e409892,2026-06-07T04:19:12.026822,aws_iam,permission_changed,acct-aws-ID-0073-2d9927,ID-0073,26.12.143.139,,lambda:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-b79a760f,2026-05-26T15:14:12.026822,salesforce,group_added,acct-sal-ID-0073-abf63d,ID-0073,54.238.46.114,,accounts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-ccf7798b,2026-06-11T22:23:12.026822,github,role_assigned,acct-git-ID-0073-9c4e82,ID-0073,194.212.158.151,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-cca5d078,2026-06-06T09:45:12.026822,aws_iam,permission_changed,acct-aws-ID-0073-2d9927,ID-0073,30.211.188.60,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-bfc765df,2026-05-25T11:00:12.026822,aws_iam,role_assigned,acct-aws-ID-0073-2d9927,ID-0073,120.245.149.61,,s3://prod-data,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-928eb9f6,2026-05-25T07:45:12.026822,aws_iam,role_assigned,acct-aws-ID-0073-2d9927,ID-0073,83.120.66.30,,rds:prod,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-d68cc230,2026-06-18T17:38:12.026822,github,role_assigned,acct-git-ID-0073-9c4e82,ID-0073,172.82.152.111,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-ede19106,2026-05-31T02:25:12.026822,github,role_assigned,acct-git-ID-0074-aab21a,ID-0074,100.41.245.36,,repos:private,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-bb06c204,2026-05-28T16:06:12.026822,okta,group_added,acct-okt-ID-0074-e8aebb,ID-0074,107.248.180.67,,sso-apps,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-0892c654,2026-06-03T22:55:12.026822,aws_iam,group_added,acct-aws-ID-0074-8272af,ID-0074,195.149.193.27,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-a302abf7,2026-05-28T01:36:12.026822,github,role_assigned,acct-git-ID-0074-aab21a,ID-0074,12.200.13.51,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-544f55f4,2026-06-05T11:32:12.026822,active_directory,group_added,acct-act-ID-0074-acd8e2,ID-0074,121.100.20.196,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-3020fa94,2026-06-20T01:30:12.026822,active_directory,group_added,acct-act-ID-0075-98d12e,ID-0075,89.225.143.236,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-3819b04b,2026-06-09T19:52:12.026822,github,role_assigned,acct-git-ID-0075-4e9c2a,ID-0075,169.159.251.43,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-fb55c7f9,2026-06-08T10:42:12.026822,github,group_added,acct-git-ID-0075-4e9c2a,ID-0075,70.133.166.99,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-33e432a9,2026-06-14T23:06:12.026822,active_directory,group_added,acct-act-ID-0076-f64e63,ID-0076,162.60.151.161,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-5ca6ab6d,2026-06-09T19:10:12.026822,github,role_assigned,acct-git-ID-0076-996698,ID-0076,67.242.99.75,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-a56f8bf5,2026-06-01T12:59:12.026822,github,group_added,acct-git-ID-0076-996698,ID-0076,173.199.63.0,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-6f3d0b71,2026-05-28T23:47:12.026822,github,group_added,acct-git-ID-0076-996698,ID-0076,89.163.33.230,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-b58d3742,2026-06-02T22:59:12.026822,github,permission_changed,acct-git-ID-0077-23eef1,ID-0077,37.96.230.230,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-f23fe93c,2026-05-29T06:30:12.026822,aws_iam,group_added,acct-aws-ID-0077-d01d82,ID-0077,144.144.132.120,,lambda:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-673df7e4,2026-06-14T10:42:12.026822,github,role_assigned,acct-git-ID-0077-23eef1,ID-0077,210.102.75.134,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-0cd9cb59,2026-06-19T01:27:12.026822,aws_iam,group_added,acct-aws-ID-0078-8e3b75,ID-0078,68.32.79.81,,rds:prod,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-56e05f53,2026-06-17T22:27:12.026822,okta,permission_changed,acct-okt-ID-0078-5b1289,ID-0078,99.140.37.184,,api-tokens,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-4a1d2b51,2026-06-04T02:16:12.026822,aws_iam,role_assigned,acct-aws-ID-0078-8e3b75,ID-0078,161.120.190.150,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-9506b1d5,2026-05-28T18:41:12.026822,active_directory,permission_changed,acct-act-ID-0079-b9610d,ID-0079,218.156.14.134,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-c4b4b22e,2026-06-19T08:46:12.026822,github,permission_changed,acct-git-ID-0079-6ae5a6,ID-0079,93.128.240.219,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-6764ec45,2026-06-19T07:23:12.026822,aws_iam,permission_changed,acct-aws-ID-0079-20ffcb,ID-0079,91.184.213.129,,rds:prod,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-aa068188,2026-06-15T20:09:12.026822,okta,group_added,acct-okt-ID-0079-a6eaca,ID-0079,175.40.245.18,,user-management,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-9d07e5ed,2026-06-02T09:08:12.026822,active_directory,permission_changed,acct-act-ID-0079-b9610d,ID-0079,28.63.81.207,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-e2a91b12,2026-05-31T12:57:12.026822,active_directory,role_assigned,acct-act-ID-0079-b9610d,ID-0079,139.15.69.248,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Domain Admin"", ""approved"": false, ""change_window"": false}"
evt-9da6df2d,2026-06-16T20:29:12.026822,github,permission_changed,acct-git-ID-0079-6ae5a6,ID-0079,43.250.72.170,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-61f8881c,2026-05-25T05:27:12.026822,okta,group_added,acct-okt-ID-0079-a6eaca,ID-0079,125.200.183.56,,user-management,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-72e51937,2026-06-15T04:25:12.026822,aws_iam,permission_changed,acct-aws-ID-0080-1cc8b1,ID-0080,209.27.217.36,,iam:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-33977b5d,2026-06-01T13:15:12.026822,github,role_assigned,acct-git-ID-0080-004a36,ID-0080,143.186.240.18,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-643af8d5,2026-05-31T00:04:12.026822,salesforce,permission_changed,acct-sal-ID-0080-b46552,ID-0080,159.237.215.21,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-f0fa44ae,2026-06-08T15:47:12.026822,aws_iam,permission_changed,acct-aws-ID-0080-1cc8b1,ID-0080,62.168.113.89,,iam:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-dc81e883,2026-06-12T19:28:12.026822,active_directory,group_added,acct-act-ID-0080-4981c8,ID-0080,81.231.217.138,,dns,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-9cb0cba6,2026-06-14T04:49:12.026822,github,permission_changed,acct-git-ID-0080-004a36,ID-0080,58.212.190.79,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-35649011,2026-06-12T15:01:12.026822,aws_iam,permission_changed,acct-aws-ID-0080-1cc8b1,ID-0080,102.255.32.150,,lambda:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-737bebe0,2026-06-17T20:59:12.026822,okta,group_added,acct-okt-ID-0081-1acb73,ID-0081,129.63.250.172,,sso-apps,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-17f7f21c,2026-05-28T09:59:12.026822,salesforce,role_assigned,acct-sal-ID-0081-092bfe,ID-0081,197.111.187.21,,opportunities,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-980e9ccc,2026-06-15T16:12:12.026822,salesforce,role_assigned,acct-sal-ID-0081-092bfe,ID-0081,31.130.126.143,,contacts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-7e2ee754,2026-05-22T10:18:12.026822,salesforce,role_assigned,acct-sal-ID-0081-092bfe,ID-0081,52.149.42.180,,opportunities,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-31e01122,2026-05-25T13:54:12.026822,salesforce,group_added,acct-sal-ID-0081-092bfe,ID-0081,43.130.26.112,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-95420d83,2026-05-31T10:26:12.026822,salesforce,permission_changed,acct-sal-ID-0081-092bfe,ID-0081,78.4.109.70,,contacts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-f7b633d3,2026-06-14T01:46:12.026822,salesforce,permission_changed,acct-sal-ID-0081-092bfe,ID-0081,81.250.205.3,,accounts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-26f44b4e,2026-05-29T18:54:12.026822,active_directory,permission_changed,acct-act-ID-0082-f5ba8c,ID-0082,94.48.19.182,,exchange,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-c35abc84,2026-05-26T15:42:12.026822,salesforce,permission_changed,acct-sal-ID-0082-7a7bcc,ID-0082,11.185.100.199,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-43d96882,2026-06-17T03:40:12.026822,active_directory,role_assigned,acct-act-ID-0082-f5ba8c,ID-0082,193.51.68.206,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-19d19b15,2026-05-28T01:58:12.026822,active_directory,group_added,acct-act-ID-0082-f5ba8c,ID-0082,115.219.195.9,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-0be8a19b,2026-06-18T07:06:12.026822,active_directory,group_added,acct-act-ID-0082-f5ba8c,ID-0082,120.114.128.60,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
